Categorical,2267,Use of sun/uv protection,9.817206342773426e-17,0.7914310929283997
Integer,4079,"Diastolic blood pressure, automated reading",4.0044773629940113e-11,0.982780653164782
Integer,102,"Pulse rate, automated reading",1.903252141666612e-36,1.0295776362968863
Integer,4080,"Systolic blood pressure, automated reading",4.293524729170194e-13,1.0110493068096122
Integer,96,Time since interview start at which blood pressure screen(s) shown,6.2904734683277126e-96,1.0031748148734143
Continuous,23124,Arm fat mass (left),2.657485517875724e-83,2.2384636190231078
Continuous,23120,Arm fat mass (right),4.728281179744705e-87,2.51182389379511
Continuous,23123,Arm fat percentage (left),2.3631464280327844e-25,1.0271919843953494
Continuous,23119,Arm fat percentage (right),8.072299330502227e-26,1.0278436226709258
Continuous,23125,Arm fat-free mass (left),5.650676343125196e-84,1.9014084314168165
Continuous,23121,Arm fat-free mass (right),8.679729553538308e-76,1.8406152211889346
Continuous,23126,Arm predicted mass (left),5.466214987880867e-84,1.9618648076927487
Continuous,23122,Arm predicted mass (right),1.7042659895816402e-76,1.9058001024412525
Continuous,23099,Body fat percentage,1.1606187222649149e-29,1.0374966674213073
Continuous,23104,Body mass index (BMI),2.3168810438549702e-151,1.184585139704231
Continuous,23110,Impedance of arm (left),4.965075388523372e-107,0.9877478579644452
Continuous,23109,Impedance of arm (right),6.057478318371059e-99,0.987993990260387
Continuous,23108,Impedance of leg (left),2.4829840335300066e-106,0.9821756186743901
Continuous,23107,Impedance of leg (right),7.470919111830376e-105,0.9823388709601872
Continuous,23106,Impedance of whole body,9.85201801176382e-126,0.9915306717394586
Continuous,23116,Leg fat mass (left),6.312605913827645e-45,1.2159189090262672
Continuous,23112,Leg fat mass (right),3.5460165136769245e-48,1.223090056055466
Continuous,23111,Leg fat percentage (right),0.004041719828878087,1.0072123606775187
Continuous,23117,Leg fat-free mass (left),1.6844967672084005e-91,1.3173770285861808
Continuous,23113,Leg fat-free mass (right),4.027017910869859e-85,1.3025441808725964
Continuous,23118,Leg predicted mass (left),9.740347587332172e-92,1.3369051548276862
Continuous,23114,Leg predicted mass (right),3.566516190939923e-85,1.3204828838109828
Continuous,23128,Trunk fat mass,1.6362285609856763e-131,1.1493606853940033
Continuous,23127,Trunk fat percentage,5.465719923496961e-63,1.0641448178837332
Continuous,23129,Trunk fat-free mass,7.776539717019732e-70,1.0856865129031257
Continuous,23130,Trunk predicted mass,2.2116481812443537e-69,1.0880212455965856
Continuous,23098,Weight,4.5410478294239105e-140,1.0477372155260845
Continuous,23100,Whole body fat mass,3.586517040438808e-104,1.0673014115914696
Continuous,23101,Whole body fat-free mass,8.119109060284023e-81,1.0467918137947985
Continuous,23102,Whole body water mass,1.415149680463367e-81,1.0648336888854164
Continuous,21001,Body mass index (BMI),3.778532428027754e-158,1.1881745061316744
Continuous,49,Hip circumference,1.3093726127644254e-82,1.0585754332747799
Categorical,3077,Seating box height,2.911600453945449e-09,0.9667292454365983
Continuous,20015,Sitting height,2.0772329601259016e-05,1.023442862727141
Continuous,50,Standing height,6.724505243585366e-07,1.0144936641219797
Continuous,48,Waist circumference,4.5387850467171235e-211,1.0786863381844671
Continuous,21002,Weight,8.7569705648631e-148,1.0489147348581294
Categorical,21,Weight method,1.6304318777565367e-10,1.7367835646829741
Integer,46,Hand grip strength (left),0.00366800379177301,0.9931443198065486
Integer,47,Hand grip strength (right),0.011493553191252557,0.9940052497853169
Categorical,3088,Contra-indications for spirometry,5.22699813857534e-13,1.8366091407030891
Continuous,3063,Forced expiratory volume in 1-second (FEV1),4.857834120413412e-24,0.7037892418552901
Continuous,3062,Forced vital capacity (FVC),4.438610751141862e-23,0.7600383442089482
Integer,3137,Number of measurements made,0.007373167284156277,1.1798553828755984
Categorical,3065,Ordering of blows,0.005537302717581147,1.1221423596660485
Integer,3064,Peak expiratory flow (PEF),1.368661755702216e-10,0.9987822553925546
Categorical,3059,Result ranking,0.007373167284149042,1.1798553828755984
